0.30103       4.666666666666667      -2.434967888427813
0.6020599913279624       4.416666666666667      -4.843207853739665
0.9030899869919435       4.401041666666667      -7.251447819051561
1.204119982655925       4.400065104166667      -9.659687784364152
1.505149978319906       4.400004069010417      -12.06792774968785
1.806179973983887       4.400000254313151      -14.47616771518929
2.107209969647868       4.400000015894572      -16.88440768353466
2.40823996531185       4.400000000993411       -19.2926476973827
2.709269960975831       4.400000000062088      -21.70088843927399
3.010299956639812       4.400000000003881      -24.10914082995136
3.311329952303793       4.400000000000243      -26.51757962528898
3.612359947967774       4.400000000000012      -29.16201821475682
3.913389943631755       4.400000000000034      -28.23033772613687
4.214419939295737       4.400000000000005      -29.99196491069846
4.515449934959718       4.399999999999998      -30.43566240993117
4.816479930623699       4.400000000000017      -28.83239771746484
